device_id,gender,age,group,restDay,restNight,workDay,workNight,education,entertainment,finance,game,health,life,news,shopping,social,tools,travel,brand,geoLabel
5290822173999511475,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0
-4772722289599399273,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3.0
3956799010084607147,0,0,0,2,1,4,4,0,0,239,17,0,0,0,0,0,20,0,1,-1.0
7086870261758261023,0,1,1,1,0,2,0,0,0,3,3,0,3,0,0,0,0,0,4,-1.0
5503657585487333143,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,11.0
4615920224133468790,0,1,1,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,5.0
2921258911278990526,1,0,2,0,0,1,1,0,0,22,4,0,2,0,0,0,4,0,7,-1.0
8299059024182177863,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,11.0
8123210164512613916,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,-1.0
6769705375700631772,0,1,1,6,6,3,3,0,0,18,18,0,0,18,0,0,0,0,1,0.0
3029979431508692034,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,6,-1.0
-8674122984613206969,0,0,0,0,3,7,2,0,0,180,8,0,0,0,0,0,12,0,0,6.0
-2861705839070354517,0,0,0,1,0,1,0,0,0,15,2,0,0,4,0,0,1,0,1,4.0
3041475829058913691,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4,-1.0
-9158402583451458911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,-1.0
8875490952887419408,0,1,1,3,6,16,1,0,0,52,0,0,0,0,0,0,0,0,2,14.0
3928119960288063463,1,1,3,2,6,4,8,0,0,160,20,0,0,0,0,0,20,0,1,-1.0
3084701927871500055,0,1,1,79,109,165,229,0,0,2207,1123,0,0,581,0,0,0,0,6,3.0
4631561348129967297,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.0
-2123535206475128837,0,0,0,2,7,8,2,0,19,19,19,0,0,0,0,0,0,0,7,8.0
-2730182700713261535,0,1,1,1,1,2,3,0,0,7,28,0,0,0,0,0,7,0,9,6.0
-6400925662571330196,0,0,0,7,11,17,20,0,0,0,0,0,0,0,0,0,55,0,8,-1.0
-3385569883290555652,0,1,1,1,1,0,4,0,0,78,0,0,0,0,0,0,6,0,0,0.0
7317548751096730969,0,0,0,0,0,5,0,0,0,5,20,0,0,0,0,0,5,0,9,-1.0
6235954404424894920,0,1,1,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,1,-1.0
-8965335561582270637,1,0,2,0,1,0,0,0,0,13,0,0,0,0,0,0,1,0,5,-1.0
-6522242549515042018,1,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,4,-1.0
-5444703814462630816,1,0,2,8,6,10,5,0,0,29,58,0,0,0,0,0,0,0,5,5.0
846356330857936066,0,1,1,8,4,10,11,0,0,33,0,0,0,0,0,0,33,0,9,9.0
1930589242199599785,0,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,2,-1.0
8329155005067515973,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,-1.0
-5826027068599623747,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,9,-1.0
3869397168225281448,0,0,0,0,5,0,5,0,0,130,0,0,0,0,0,0,10,0,5,4.0
-8986890143942536137,1,1,3,0,1,0,1,0,0,2,2,0,0,2,0,0,0,0,5,-1.0
-7712919299533321062,0,0,0,0,2,0,0,0,2,0,4,0,2,0,0,0,0,0,2,-1.0
2803643332473182027,1,0,2,0,1,1,0,0,0,2,2,0,2,0,0,0,0,0,5,-1.0
-6687001010017030430,0,0,0,1,6,0,11,0,0,0,36,0,18,0,0,0,0,0,6,2.0
8142061695180697881,0,0,0,3,3,3,2,0,11,11,11,0,0,0,0,0,0,0,0,-1.0
1132845563095485463,1,1,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,6,2,15.0
-8429135336344783469,1,0,2,3,3,4,4,0,0,14,28,0,0,0,0,0,0,0,9,-1.0
-5176946741335337853,0,0,0,1,2,8,0,0,0,0,22,0,11,0,0,0,0,0,6,-1.0
-1690139180444251626,0,1,1,20,21,8,4,0,0,689,0,0,0,0,0,0,53,0,9,-1.0
-8428853393823283356,0,0,0,6,4,10,0,0,0,160,20,0,0,0,0,0,20,0,0,-1.0
-7040791784866622265,0,1,1,3,1,11,6,0,21,21,21,0,0,0,0,0,0,0,0,4.0
6396796220797896092,0,0,0,3,0,3,4,0,0,0,0,10,0,0,0,0,0,0,7,-1.0
-6650709897471241431,0,0,0,0,0,3,0,0,0,6,3,0,0,3,0,0,3,0,0,0.0
-4153865198013987891,0,1,1,1,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,-1.0
3571820055526533393,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,-1.0
-5925185855901107267,0,1,1,8,1,8,6,0,0,340,18,0,0,0,0,0,22,0,1,-1.0
-4284671669081867847,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,-1.0
7567434598341760535,1,0,2,8,4,1,14,0,0,27,0,0,0,0,0,0,27,0,2,5.0
5302153745489004242,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,7,7.0
-8527382639776220824,1,1,3,19,0,17,9,0,0,75,75,0,0,35,0,40,0,0,3,-1.0
2155899008423092331,0,0,0,3,0,2,1,0,0,6,24,0,0,0,0,0,6,0,0,13.0
3438297010677344257,0,1,1,1,2,2,2,0,7,21,42,0,0,7,0,0,7,0,1,11.0
-921336227983204246,0,0,0,2,1,1,1,0,0,0,10,0,5,0,0,0,0,0,0,2.0
-1954607149185073844,0,1,1,3,4,2,6,0,0,195,0,0,0,0,0,0,15,0,6,-1.0
-9140293699412993860,0,1,1,1,3,0,1,0,0,65,0,0,0,0,0,0,5,0,2,-1.0
6900800187197371225,1,1,3,3,0,2,0,0,0,5,10,0,0,0,0,0,0,0,1,5.0
-8196051914259030715,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,12,0,2,-1.0
1610843191605490150,1,1,3,1,0,1,2,0,0,52,0,0,0,0,0,0,4,0,1,14.0
3487608294867170941,0,1,1,10,1,9,6,0,0,338,0,0,0,0,0,0,26,0,1,7.0
6684002353030942179,0,1,1,12,0,10,3,0,46,0,0,0,0,0,0,23,2,0,1,3.0
-7949062690131874363,0,1,1,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,1,5.0
1922484430122518508,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,2,0,4,0.0
-8111909620891313675,0,0,0,0,4,3,7,0,0,14,0,0,0,0,0,0,14,0,1,0.0
-8559798643764032514,0,1,1,3,5,5,3,0,0,48,16,0,0,0,0,0,0,0,6,0.0
-6789088509396089564,0,1,1,2,0,0,1,0,0,39,0,0,0,0,0,0,3,0,1,-1.0
8659130994503557595,0,1,1,2,3,0,3,0,0,8,0,0,0,0,0,0,8,0,1,-1.0
-2307115078997658808,0,0,0,2,0,1,0,0,0,9,3,0,0,0,0,0,0,0,6,7.0
6529129742983355970,0,0,0,8,2,5,0,0,0,15,0,0,0,0,0,0,15,0,3,13.0
6852725118373495132,0,1,1,5,0,7,4,0,16,0,80,0,16,0,0,0,16,0,8,4.0
-7716858813292886651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.0
-7089291660810111094,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,4,4.0
-8159781176361787084,0,0,0,0,0,1,0,0,1,2,2,0,0,1,0,0,1,0,4,-1.0
-7812080847935973515,1,1,3,0,3,3,0,0,0,66,12,0,6,0,0,0,6,0,8,-1.0
-4712622947637604051,0,0,0,8,9,14,4,0,0,35,35,0,0,35,0,0,0,0,4,-1.0
-8685506478721222188,0,1,1,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,1,-1.0
2036191445472440713,0,1,1,1,1,0,0,0,0,0,4,0,2,0,0,0,0,0,1,2.0
4920090013907828981,1,1,3,0,3,0,2,0,0,5,5,0,0,0,0,0,0,0,0,14.0
4447412484336945596,1,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,15.0
-305335498473857710,0,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,3,-1.0
6525396387738411990,0,0,0,6,6,6,8,0,0,26,26,0,0,26,0,0,0,0,9,-1.0
6236771634426132900,0,1,1,0,1,0,5,0,0,30,0,0,0,0,0,0,6,0,0,0.0
1343040230032711217,0,1,1,3,3,4,4,0,0,42,14,0,0,0,0,0,0,0,1,-1.0
8342359186274328530,1,1,3,0,3,6,13,0,0,176,22,0,0,0,0,0,22,0,2,-1.0
6072738472363872189,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.0
4759165908326253442,1,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,8,-1.0
-8137754478400769972,0,0,0,2,2,2,0,0,0,79,1,0,0,1,0,0,6,0,1,3.0
7034398645037274856,1,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,5,12.0
-6744627818982548379,0,1,1,2,2,3,2,0,0,9,9,0,0,27,0,0,0,0,1,-1.0
-1652650974934510719,0,1,1,0,2,1,0,0,0,24,3,0,3,0,0,0,3,0,9,-1.0
-3605994714085915939,0,0,0,1,1,1,1,0,0,12,4,0,0,0,0,0,0,0,0,-1.0
4806310160199560306,0,1,1,0,4,3,2,0,0,27,9,0,0,0,0,0,0,0,9,-1.0
-1074556351452504229,0,1,1,0,2,1,1,0,0,52,0,0,0,0,0,0,4,0,2,1.0
-7999937178541891105,1,1,3,1,4,3,3,0,0,22,0,0,0,0,0,0,0,0,9,-1.0
7169868775515167742,0,1,1,1,1,4,0,0,6,12,18,0,0,0,0,0,0,0,1,-1.0
2769012948168501345,0,0,0,0,1,1,5,0,0,91,0,0,0,0,0,0,7,0,1,7.0
7110521289780347336,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,-1.0
8062028155877813805,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,-1.0
-367099229824659454,0,1,1,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,1,-1.0
-2511395840834729980,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,2,-1.0
449304259449379011,1,1,3,5,0,4,0,0,0,9,0,0,0,0,0,0,9,0,3,-1.0
1353154152421759262,1,1,3,1,3,2,2,0,0,67,11,0,0,9,0,0,8,0,0,-1.0
8378921548081635651,0,0,0,1,0,0,1,0,0,32,2,0,0,0,0,0,2,0,0,-1.0
-340810006920436359,0,0,0,1,0,2,0,0,3,3,3,0,0,0,0,0,0,0,0,-1.0
-5410807300642592169,0,0,0,6,0,10,1,0,0,221,0,0,0,0,0,0,17,0,1,8.0
-852444086777364992,1,1,3,7,2,5,3,0,0,28,28,0,0,62,0,0,0,0,1,4.0
-8485334017476311028,0,1,1,3,0,3,0,0,0,78,0,0,0,0,0,0,6,0,1,-1.0
-892786020509234580,0,1,1,1,3,3,2,0,0,9,0,0,0,0,0,0,9,0,1,15.0
9028815071957014394,0,1,1,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,3,-1.0
1583337561204743244,1,1,3,2,0,0,0,0,2,4,4,0,2,0,2,0,0,18,0,-1.0
7516774041609330883,0,0,0,1,0,3,0,0,0,0,8,0,4,0,0,0,0,0,6,-1.0
4239892963042947251,0,0,0,1,0,2,3,0,0,6,6,0,0,6,0,0,0,0,3,-1.0
9001277524157198428,0,0,0,2,4,5,10,0,0,42,21,0,0,0,0,0,21,0,0,4.0
-7028378599132618340,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,-1.0
-3065768061138637861,0,1,1,0,0,2,4,0,0,6,0,0,0,0,0,0,6,0,1,-1.0
5137001505380856427,0,1,1,0,1,0,2,0,0,3,3,0,0,3,0,0,0,0,4,-1.0
5815447477001178309,0,1,1,8,6,18,6,0,0,76,0,0,0,0,0,0,0,0,0,4.0
-2010997825648286261,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,-1.0
-745779169666036904,0,1,1,2,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,-1.0
-8026217872041202585,0,0,0,1,1,1,0,0,0,9,3,0,0,0,0,0,0,0,6,-1.0
6520315700761563647,0,1,1,1,0,3,1,0,0,65,0,0,0,0,0,0,5,0,1,15.0
7740472632505276922,0,1,1,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,15.0
-6700660782200059891,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4.0
-5887305304238019467,0,0,0,1,1,1,2,0,5,5,13,0,4,0,0,0,0,0,0,-1.0
-6101642451701357970,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,-1.0
-5084813528173564505,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,15.0
-7250088706397511338,0,1,1,41,21,17,22,0,0,1313,0,0,0,0,0,0,101,0,3,15.0
-4047864290833880630,0,1,1,7,2,9,0,0,0,18,18,0,0,18,0,0,0,0,2,-1.0
2706069391512808995,1,1,3,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,3,-1.0
2833398436752583703,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,1,-1.0
-4768646315694767843,0,1,1,6,2,3,2,0,0,13,13,0,0,13,0,0,0,0,1,15.0
4715122614813775729,1,1,3,0,1,1,0,0,2,0,10,0,2,0,0,0,2,0,2,0.0
9059763078603337243,1,0,2,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,2,-1.0
2290876663461885577,1,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4,-1.0
-3640646335882157371,0,1,1,1,0,1,1,0,0,0,6,0,3,0,0,0,0,0,1,-1.0
-6117288169026992364,0,0,0,5,6,5,5,0,0,21,0,0,0,0,0,0,21,0,4,6.0
5562621806150849299,0,1,1,4,5,1,6,0,0,16,16,0,0,16,0,0,0,0,2,-1.0
-2064292732895461090,1,0,2,1,1,0,3,0,0,5,5,0,0,15,0,0,0,0,1,-1.0
1183881480478456964,1,1,3,4,4,9,1,0,0,234,0,0,0,0,0,0,18,0,6,-1.0
-68533044794768349,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,10.0
5039845431398815726,0,0,0,1,0,1,1,0,3,3,3,0,0,0,0,0,0,0,4,-1.0
8205752894964772191,0,0,0,4,3,13,5,0,0,40,80,25,25,0,0,0,0,0,9,-1.0
-191765503743399265,0,1,1,4,0,4,1,0,0,0,9,0,9,0,0,0,0,0,2,-1.0
2754995887991410185,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,7,15.0
-5425179864411221400,0,1,1,6,3,14,2,0,0,25,25,0,0,25,0,0,0,0,0,6.0
-2990003174682349999,0,1,1,3,0,4,0,0,0,91,0,0,0,0,0,0,7,0,0,1.0
-1480373172291611990,0,0,0,3,5,6,6,0,0,260,0,0,0,0,0,0,20,0,2,-1.0
-7408956566219194516,0,0,0,0,2,4,2,0,0,8,8,0,0,8,0,0,0,0,4,-1.0
4376011967525001355,0,1,1,0,2,4,0,0,0,6,6,0,0,18,0,0,0,0,6,-1.0
-6460073436383939453,0,1,1,0,6,8,8,0,0,22,22,0,0,0,0,0,0,0,9,-1.0
-7096069104061390223,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0,0,3,-1.0
46176851220438439,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,-1.0
6117664968826499515,1,1,3,2,0,2,1,0,0,5,5,0,0,0,0,0,0,0,1,-1.0
-7924411530540371099,0,0,0,1,0,1,2,0,0,16,8,0,0,0,0,0,0,0,0,-1.0
-6575037901455341948,1,1,3,1,0,1,3,0,0,5,5,0,5,0,0,0,0,0,2,15.0
5392330884960462005,0,1,1,0,5,2,3,0,0,80,10,0,0,0,0,0,10,0,3,3.0
-4249929128118593776,0,1,1,5,4,10,3,0,0,176,22,0,0,0,0,0,22,0,9,7.0
-8427317997901956475,0,1,1,1,0,13,0,0,14,70,42,0,0,14,0,0,0,0,2,7.0
-181546402322177584,0,0,0,3,2,3,2,0,0,30,10,0,0,0,0,0,0,0,0,-1.0
5205602003778041455,0,0,0,1,3,1,6,0,0,11,0,0,0,0,0,0,11,0,5,6.0
-7924501928202624291,0,1,1,3,5,4,1,0,0,116,25,0,0,36,0,0,13,0,1,0.0
5523722857031080121,0,1,1,8,0,0,0,0,0,0,16,0,8,0,0,0,0,0,9,-1.0
-4168936252756718114,1,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,4,-1.0
-2346991879510144686,1,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5,-1.0
8307497511776433492,0,1,1,11,9,16,8,0,0,572,0,0,0,0,0,0,44,0,4,10.0
1586940705234473393,0,1,1,0,3,1,4,0,0,8,8,0,0,0,0,0,0,0,2,4.0
-5075235445357092154,0,1,1,0,7,0,0,0,0,7,7,0,0,7,0,0,0,0,1,-1.0
4634712476601535098,0,0,0,1,0,2,3,0,0,6,6,0,0,0,0,0,0,0,0,14.0
7922328762495286647,0,1,1,0,4,50,2,0,0,728,0,0,0,0,0,0,56,0,1,5.0
6098395104206758562,0,1,1,5,2,7,4,0,0,192,34,0,0,0,0,0,18,0,7,0.0
3819091128650194281,0,1,1,5,1,13,7,0,26,26,26,0,0,0,0,0,0,0,1,-1.0
-2086425287192815903,0,1,1,7,7,10,7,0,0,31,31,0,0,31,0,0,0,0,1,11.0
837153889847651998,0,1,1,3,10,11,7,0,31,279,62,0,31,0,0,0,31,0,4,-1.0
3609572084975473265,1,0,2,0,0,2,0,0,0,2,2,0,0,2,0,0,0,0,0,-1.0
-8417909748264594049,1,1,3,9,7,11,4,0,0,0,0,0,0,0,0,0,31,0,9,15.0
8968032098547899865,0,1,1,3,0,2,1,0,0,78,0,0,0,0,0,0,6,0,1,-1.0
-3614015010480289622,0,1,1,14,0,16,0,0,0,90,30,0,0,0,0,0,0,0,2,-1.0
-8399950801506065870,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,9,-1.0
6174400449463677349,0,0,0,1,1,2,1,0,0,80,5,0,0,0,0,0,5,0,1,-1.0
254577112992377289,1,1,3,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,2,-1.0
-2653477867627740772,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6.0
7437397320808565154,1,1,3,0,0,0,2,0,0,16,2,0,2,0,0,0,2,0,1,8.0
-4249730817131991662,0,0,0,0,1,3,1,0,0,10,0,0,0,0,0,0,0,0,9,-1.0
-1433159815148736233,1,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,1,15.0
7570005771953155194,0,0,0,2,7,19,3,0,62,39,13,0,0,0,0,31,0,0,2,2.0
-3240020606946795006,0,0,0,3,2,0,0,0,0,0,10,0,5,0,0,0,0,0,4,-1.0
-8605831892007161560,0,1,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,7,0,12.0
-525836253680319407,0,1,1,2,1,0,2,0,0,5,0,0,0,0,0,0,5,0,3,11.0
-8036879440891026228,0,1,1,1,0,4,2,0,0,91,0,0,0,0,0,0,7,0,0,15.0
237981590480598332,0,1,1,8,14,16,13,0,0,153,51,0,0,0,0,0,0,0,9,3.0
-3813107666075993373,1,0,2,9,8,16,8,0,0,159,77,0,0,36,0,0,0,0,5,-1.0
-5506094510356618128,0,0,0,1,2,5,4,0,12,12,12,0,0,0,0,0,0,0,3,2.0
2247202044148415242,0,1,1,6,0,3,0,0,0,0,18,0,9,0,0,0,0,0,1,2.0
-1975920907077340751,0,1,1,2,0,2,0,0,0,4,4,0,0,12,0,0,0,0,0,1.0
1744907679349992385,0,1,1,4,0,0,0,0,0,52,0,0,0,0,0,0,4,0,6,-1.0
-2832429791692214946,0,1,1,9,2,11,10,0,32,32,32,0,0,0,0,0,0,0,4,14.0
1566049963654222178,0,1,1,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,-1.0
-2883984697949368804,1,0,2,0,2,2,2,0,0,6,6,0,0,18,0,0,0,0,1,-1.0
6305485365848128499,1,1,3,1,3,5,0,0,0,9,36,0,0,0,0,0,9,0,2,-1.0
-5240971893933811798,0,1,1,1,6,2,1,0,0,0,10,0,10,0,10,0,0,90,7,-1.0
7438974094532626673,1,0,2,2,1,7,1,0,0,11,0,0,0,0,0,0,11,0,1,0.0
1388846643403523016,1,0,2,0,3,0,4,0,0,0,0,0,7,0,0,0,7,0,5,3.0
2312761828318579254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,9,-1.0
-1271228724856122711,1,1,3,1,2,0,1,0,0,4,12,0,4,4,0,0,0,0,0,-1.0
2472809909013623381,0,1,1,0,0,0,1,0,1,1,6,0,0,0,0,0,1,0,2,-1.0
-3874693587061765348,0,1,1,15,6,19,8,0,0,96,0,0,0,0,0,0,0,0,9,3.0
-2064497701062875992,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7.0
5237490331750784136,0,1,1,1,3,0,4,0,0,8,16,0,0,0,0,0,0,0,0,-1.0
1514739225940915623,1,0,2,7,1,6,1,0,0,210,30,0,0,0,0,15,15,0,1,14.0
-5128372300176273669,0,1,1,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1.0
-198082402613253758,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0
-4789904371226537305,1,0,2,12,2,16,2,0,0,96,32,0,0,0,0,0,0,0,0,-1.0
-1854592475449606146,1,0,2,0,0,2,0,0,0,26,0,0,0,0,0,0,2,0,7,4.0
4610975622206371259,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,-1.0
-4090496792104007879,0,0,0,4,2,5,4,0,0,30,0,0,0,0,0,0,0,0,6,5.0
278705269665846766,0,1,1,0,3,1,4,0,0,9,8,0,0,8,0,0,1,0,5,15.0
4951418908448149771,0,1,1,0,0,1,1,0,0,2,2,0,2,0,0,0,0,2,2,-1.0
-3742621038721235742,0,0,0,7,8,5,4,0,0,24,24,0,0,24,0,0,0,0,9,-1.0
-3121840333687867996,1,1,3,6,4,20,13,0,0,630,30,0,30,0,0,0,60,0,6,-1.0
-1474976378266851901,1,1,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-1.0
69137287052145104,1,1,3,0,2,0,3,0,0,5,5,0,0,5,0,0,0,0,1,-1.0
-9073474758218251472,0,0,0,1,1,3,3,0,0,0,16,0,8,0,0,0,0,0,6,-1.0
7183899036013694701,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,8,-1.0
-8595350621942526784,1,0,2,2,1,1,0,0,0,4,4,0,0,12,0,0,0,0,3,-1.0
5166449110906934354,0,0,0,2,0,2,1,0,0,57,10,0,0,0,0,0,4,0,9,-1.0
5075001391998484492,1,1,3,0,3,2,3,0,0,0,16,0,8,0,0,0,0,0,9,-1.0
-289180968894568660,0,0,0,1,0,4,2,0,0,7,7,0,0,7,0,0,0,0,7,6.0
68900160458170090,1,1,3,2,0,0,1,0,3,3,18,0,0,0,0,0,3,0,4,-1.0
724798393599123658,0,0,0,4,1,5,2,0,0,12,12,0,0,12,0,0,0,0,2,3.0
-6127113861188221014,0,1,1,12,8,9,6,35,0,0,0,0,0,0,0,0,0,0,0,4.0
-4317838615341179786,0,1,1,0,8,5,4,0,0,17,0,0,0,0,0,0,17,0,1,3.0
5024456276078720436,1,1,3,9,3,7,15,0,0,34,34,0,0,34,0,0,0,0,1,-1.0
-1718695944556991748,0,1,1,2,2,2,3,0,0,117,0,0,0,0,0,0,9,0,1,15.0
-7850397561152343780,1,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,-1.0
-7155485464763416578,0,0,0,4,3,1,7,0,15,15,15,0,0,0,0,0,0,0,4,-1.0
-609654747637122070,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.0
-4776877811827722187,0,1,1,2,0,2,0,0,0,4,16,0,0,0,0,0,4,0,2,4.0
-409421883684547634,0,1,1,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,4,-1.0
-7525858863574407676,1,1,3,1,2,4,0,0,0,115,3,0,0,0,0,0,10,0,6,-1.0
-3829393271470429351,1,1,3,0,3,1,2,0,0,48,6,0,6,0,0,0,6,0,1,15.0
-8898506084854342426,0,1,1,13,2,4,8,0,27,27,28,0,1,0,0,0,0,0,2,15.0
2382140766800389114,0,0,0,0,1,2,0,0,0,3,12,0,0,0,0,0,3,0,3,15.0
7089100378468735043,0,1,1,3,2,3,0,0,0,64,15,0,0,8,0,0,7,0,2,15.0
-7530006867970005002,0,0,0,1,0,5,0,0,0,6,6,0,0,6,0,0,0,0,0,15.0
-404633918985591078,0,0,0,5,2,3,2,0,0,12,12,0,0,12,0,0,0,0,0,15.0
-8106461167838037281,1,1,3,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,-1.0
7119528421513042936,1,1,3,1,1,4,1,0,0,91,0,0,0,0,0,0,7,0,5,8.0
512788164381188593,0,1,1,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1.0
8770233593107218097,0,0,0,12,9,7,11,0,0,577,70,0,0,140,0,0,39,0,0,0.0
8385719534785662593,0,0,0,4,1,2,2,0,0,0,9,0,0,0,0,0,0,0,4,-1.0
4494510065367715067,1,0,2,8,0,3,2,0,13,13,13,0,0,0,0,0,0,0,1,-1.0
245222316950606417,0,0,0,6,3,11,5,0,0,25,100,0,0,0,0,0,25,0,1,9.0
-4031007917369966753,0,1,1,2,8,5,9,0,0,24,24,0,0,24,0,0,0,0,3,6.0
6254519271081057620,0,1,1,9,6,1,18,0,0,442,0,0,0,0,0,0,34,0,2,15.0
-4725074559177795659,0,1,1,0,0,1,0,0,0,15,1,0,0,0,0,0,2,0,7,-1.0
3658635410804155869,0,0,0,1,5,2,5,0,0,26,0,0,0,0,0,0,0,0,5,15.0
-276377358485182966,1,1,3,2,3,2,1,0,0,104,0,0,0,0,0,0,8,0,2,-1.0
7260487060914131411,0,1,1,0,1,2,4,0,0,77,14,0,7,0,0,0,7,0,1,-1.0
2075255664617229994,0,1,1,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,6,-1.0
1541565204265059812,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,7,15.0
-2453609215723932472,0,0,0,7,0,1,0,0,0,8,8,0,0,0,0,8,0,0,4,13.0
-1196003475399174763,0,0,0,8,8,5,19,0,0,40,40,0,0,40,0,0,0,0,4,4.0
-5695851862689259191,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,5,-1.0
3709198857008399167,0,0,0,4,0,0,3,0,0,7,14,0,0,0,0,0,0,0,4,-1.0
-2280299305444131504,0,1,1,8,4,10,3,0,0,75,25,0,0,0,0,0,0,0,0,-1.0
9135879899404779437,0,0,0,1,0,1,0,0,0,2,2,0,0,2,0,0,0,0,3,-1.0
-3090876199541985657,0,0,0,2,0,2,0,0,4,4,4,0,0,0,0,0,0,0,0,-1.0
8628885216480146053,0,1,1,6,1,5,3,0,0,0,15,0,0,0,0,0,0,0,4,-1.0
3948544351406191323,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,-1.0
7154568921124212527,0,0,0,0,0,1,1,0,0,0,4,0,2,0,0,0,0,0,1,-1.0
-3466359484874320468,0,0,0,5,0,1,5,0,0,88,11,0,0,0,0,0,11,0,6,-1.0
